,Unnamed: 0,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone,tweetHashtagCt,Weight
37,41541,714919204768514048,RT @catblackfrazier: Cruz talks to Milwaukee media before stop at Sobleman's Pub! Calls on @realDonaldTrump to debate at @CNN townhall http…,336,0,Twitter Web Client,2016-03-29 20:56:35,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8715,9182,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
38,41624,714919129296142336,"RT @RealBPhil: If that were true, he would have endorsed in December https://t.co/VxXFpdzW0C  https://t.co/NPmpUxTgjf",16,0,Twitter Web Client,2016-03-29 20:56:17,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8715,9182,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
39,41920,714918868951543808,"RT @RealBPhil: Right around the time Trump started calling Cruz a liar, Trump's trustworthiness took a nosedive. Fox News poll: https://t.c…",214,0,Twitter Web Client,2016-03-29 20:55:15,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8715,9182,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
40,47743,714913166615048192,RT @taxidavecom: GUILTY Cruz Fakes affection with wife- watching for extramarital lovers #RNC #GOP #TRUMP2016 https://t.co/sZdkEQkIE2 https…,1276,0,Twitter Web Client,2016-03-29 20:32:36,2398589778,amdlerALC,michael adler,2014-03-19 23:37:02,"Senior Managing Partner #ACLion Executive Search - Emerging #Media/ #Tech, #Sales/#marketing/, #StartUp Advisor, #Venture  Funding, Avid #",55,745,North Dakota,,3,0.063
41,48217,714912689634410496,"Sen. Ted Cruz, R-Texas, presidential candidate, will talk to the convention on Saturday in the early afternoon. https://t.co/tUkgKeJWEJ",0,0,SocialNewsDesk,2016-03-29 20:30:42,18079519,KFYRTV,KFYR TV,2008-12-12 16:34:23,"Your News, Weather and Sports Leader! #KFYRTV",6579,144,"Bismarck, North Dakota",Central Time (US & Canada),0,1.0
42,3164,715324159375446017,RT @ConservativeCCC: We're behind the stage at the Cruz rally in Madison! Proud to stand with these patriots. #cruzcrew https://t.co/AsGSZr…,244,0,Twitter Web Client,2016-03-30 23:45:44,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8757,9241,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),1,0.265
43,3327,715323974079488000,"RT @TimAlberta: Rebecca Hagelin, moderating Cruz event, asks: “Isn’t Heidi Cruz the first lady we’ve been waiting for?” HUGE applause, exte…",278,0,Twitter Web Client,2016-03-30 23:45:00,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8757,9241,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
44,3405,715323883914526720,RT @PhilipRucker: Carly says at Cruz event Trump “is the system and he will preserve the system because he’s taken advantage of the system…,472,0,Twitter Web Client,2016-03-30 23:44:38,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8757,9241,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
45,3462,715323798807977984,"RT @VaughnHillyard: Cruz joined on stage in Madison by his mother Eleanor, wife Heidi, and Carly Fiorina. https://t.co/fY99IxaVuc",321,0,Twitter Web Client,2016-03-30 23:44:18,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8757,9241,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
46,3625,715323605270171648,RT @trscoop: New Marquette Wisconsin Poll shows Ted Cruz with BIG LEAD over Donald Trump https://t.co/9MBqSKdVGI https://t.co/REFyZjf1JE,403,0,Twitter Web Client,2016-03-30 23:43:32,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8757,9241,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
47,3746,715323474315587585,RT @trscoop: WATCH: Ted Cruz is out with great new 60-second TV ad in Wisconsin called ‘Opportunity’ https://t.co/0qAEUd9B8C https://t.co/d…,458,0,Twitter Web Client,2016-03-30 23:43:01,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8757,9241,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
48,3879,715323322360209408,"RT @kailanikm: Heidi Cruz + Carly Fiorina campaign together at Miss Katie's Diner in Milwaukee, a popular trail stop. #Decision2016 https:/…",445,0,Twitter Web Client,2016-03-30 23:42:24,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8757,9241,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),1,0.265
49,4083,715323084572483584,RT @tedcruz: We shouldn’t be talking about punishing women; we should affirm their dignity and gift to bring life into the world https://t.…,1207,0,Twitter Web Client,2016-03-30 23:41:28,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8757,9241,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
50,4120,715323033762672640,RT @JimmyKimmelLive: Senator @TedCruz on #Kimmel tonight https://t.co/Za0LKlyhsd,343,0,Twitter Web Client,2016-03-30 23:41:15,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8757,9241,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),1,0.265
51,7331,715319525479096320,"@maxyella Just keep passing it to Cruz supporters while still open. Tweeter can't fix those polls, Twitter does. They are for fun.",0,0,Twitter Web Client,2016-03-30 23:27:19,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8758,9241,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
52,7624,715319204623228928,"@maxyella No, it already had a huge head start for Trump because not many Cruz supporters have seen it. It registered your vote for Cruz.",0,0,Twitter Web Client,2016-03-30 23:26:03,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8758,9241,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
53,18770,715306800954740736,"RT @RightWisconsin: .@SykesCharlie to @GretchenCarlson: ""I think Donald Trump is going to lose badly next Tuesday."" https://t.co/gTKTI7Zibh…",35,0,Twitter Web Client,2016-03-30 22:36:45,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8759,9241,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
54,18814,715306746080702465,"RT @RightWisconsin: .@SykesCharlie to @GretchenCarlson: ""I think Donald Trump has made a huge tactical error in attacking Scott Walker."" ht…",35,0,Twitter Web Client,2016-03-30 22:36:32,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8759,9241,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
55,19831,715305640541859842,"RT @Dbargen: Cruz, Lee Criticize DOJ For Giving Special Treatment to Abortion Clinics @OBrienc2 #ProLife #ABORTION #DefundPP https://t.co/V…",31,0,Twitter Web Client,2016-03-30 22:32:09,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8759,9241,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),3,0.063
56,25042,715300191931215872,"RT @JessicaannHogan: CRUZ FOR NEW WORLD ORDER  CANADIAN
NALC Lead Attorney: Documents Obtained From Canada on Ted Cruz | The Post &amp; Email h…",2,0,Twitter for iPhone,2016-03-30 22:10:30,4854174275,TomBigtom77,Tom,2016-01-27 17:14:05,,108,156,"North Dakota, USA",,0,1.0
57,25277,715299942776971264,"RT @JessicaannHogan: CRUZ WILL DESTROY USA
NALC Lead Attorney: Documents Obtained From Canada on Ted Cruz | The Post &amp; Email https://t.co/v…",2,0,Twitter for iPhone,2016-03-30 22:09:30,4854174275,TomBigtom77,Tom,2016-01-27 17:14:05,,108,156,"North Dakota, USA",,0,1.0
58,25377,715299831644749826,"RT @JessicaannHogan: CRUZ DOCUMENTS OBTAINED
NALC Lead Attorney: Documents Obtained From Canada on Ted Cruz | The Post &amp; Email https://t.co…",2,0,Twitter for iPhone,2016-03-30 22:09:04,4854174275,TomBigtom77,Tom,2016-01-27 17:14:05,,108,156,"North Dakota, USA",,0,1.0
59,25554,715299610827186177,"RT @JessicaannHogan: READ AND REWEET CRUZ CANADIAN NWO
NALC Lead Attorney: Documents Obtained From Canada on Ted Cruz | The Post &amp; Email ht…",3,0,Twitter for iPhone,2016-03-30 22:08:11,4854174275,TomBigtom77,Tom,2016-01-27 17:14:05,,108,156,"North Dakota, USA",,0,1.0
60,30584,715294137960894464,Wisconsin don't be fooled by lyin Ted Cruz or Paul Ryan's deceit. Donald Trump is the best choice for America.,0,1,Twitter for iPhone,2016-03-30 21:46:26,4854174275,TomBigtom77,Tom,2016-01-27 17:14:05,,108,156,"North Dakota, USA",,0,1.0
61,32923,715291573949345792,"RT @jaynordlinger: Did you see the ""town halls"" last night, with the 3 GOP candidates? Watching Cruz, I could see why Trump &amp; Kasich cancel…",253,0,Twitter Web Client,2016-03-30 21:36:15,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8760,9242,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
